ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor,Description
Beausejour1755,Canada,45.8645534,-64.2936894,121,Beausejour,1755,"['French', 'British', 'Boston', 'Beausejour', 'Britain']",Seven Years War,"United Kingdom, Massachussetts",France,,,1.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p39; https://www.pc.gc.ca/en/lhn-nhs/nb/beausejour",,,The Battle of Fort Beauséjour was fought on the Isthmus of Chignecto and marked the end of Father Le Loutre's War and
Beijing1214,China,39.9041999,116.4073963,123,Beijing,1214,,Conquests of Genghis Khan,Mongols,China,,,,Land,,Battle followed by massacre,,,,Battle of Beijing may refer to multiple battles fought in what is now Beijing:
Beijing1644,China,39.9041999,116.4073963,123,Beijing,1644,"['Beijing', 'China', 'Henan', 'Hubei', 'Shanxi', 'Beijing', 'Manchu', 'Beijing', 'Manchu']",[],Rebels under Li Zicheng,Ming China,,,6.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p396",,,Battle of Beijing may refer to multiple battles fought in what is now Beijing:
Beijing1900,China,39.9041999,116.4073963,123,Beijing,1900,[],Boxer Rebellion,"United Kingdom, France, United States, Germany, Austria-Hungary, Italy, Japan","China, Boxers",,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p739",,,Battle of Beijing may refer to multiple battles fought in what is now Beijing:
Beijing1644,China,39.9041999,116.4073963,123,Beijing,1644,"['Beijing', 'Beijing', 'German', 'British']",Manchu Conquest of China,Rebel Li Zicheng,Ming China,,,,Land,,No,,,,Battle of Beijing may refer to multiple battles fought in what is now Beijing:
Beijing1917,China,39.9041999,116.4073963,123,Beijing,1917,"['Beijing', 'Chinese', 'Beijing', 'Manchu', 'American', 'Japanese', 'British', 'Beijing', 'Germany']",Manchu Restoration,"Republican China, United Kingdom, United States, Japan, France",Warlord Zhang Xun,,,,Land,,No,,,,Battle of Beijing may refer to multiple battles fought in what is now Beijing:
Beijing1928,China,39.9041999,116.4073963,123,Beijing,1928,"['Beijing', 'Chinese', 'Nationalist', 'Beijing', 'Mukden', 'Beijing', 'China']",['Civil War'],Kuomintang,"Warlord Zhang Zuolin, Warlord Sun Zhuanfang",,,,Land,,No,,,,Battle of Beijing may refer to multiple battles fought in what is now Beijing:
Beijing1937,China,39.9041999,116.4073963,123,Beijing,1937,"['Beijing', 'Sino-Japanese', 'Japanese', 'Beijing', 'Tientsin', 'Tianjin', 'Beijing', 'Japanese', 'Shanxi', 'Taiyuan']",Sino-Japanese War,Japan,China,,,3.0,Land,,No,"Modern Chinese Warfare, Bruce Elleman, 2001, p203",,1.0,Battle of Beijing may refer to multiple battles fought in what is now Beijing:
Beijing1949,China,39.9041999,116.4073963,123,Beijing,1949,"['Beijing', 'Chinese']",['Civil War'],Chinese Communists,Kuomintang,,,4.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p",,,Battle of Beijing may refer to multiple battles fought in what is now Beijing:
Beirut1110,Lebanon,33.8937913,35.5017767,124,Beirut,1110,"['Crusader-Muslim', 'Lebanese', 'Tripoli', 'Jerusalem', 'Beirut', 'Lebanon', 'Italian', 'Beirut']",Crusader-Muslim Wars,"Kingdom of Jerusalem, Crusaders",Muslims,,,,Land,,Battle followed by massacre,,,,Beirut in Lebanon has been the site of several battles in history.
Beirut1840,Lebanon,33.8937913,35.5017767,124,Beirut,1840,"['Turko', 'Egyptian', 'Turkey', 'Nezib', 'Syria', 'Turkish', 'European', 'British', 'Beirut', 'Turkish', 'Syria']",2nd Turkish Egyptian War,"United Kingdom, Austria",Egypt,,,,Land and Sea,,No,,,,Beirut in Lebanon has been the site of several battles in history.
Beirut1978,Lebanon,33.8937913,35.5017767,124,Beirut,1978,"['Beirut', 'Lebanon', 'Lebanon', 'Syria']",Lebanon Civil War,Syria,Lebanese Christian Militia,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p585",1,,Beirut in Lebanon has been the site of several battles in history.
Beirut1982,Lebanon,33.8937913,35.5017767,124,Beirut,1982,"['Lebanon', 'Israeli', 'Lebanon', 'Syrian', 'Israelis', 'Beirut', 'Israel', 'Lebanon']",Lebanon Civil War,Israel,PLO,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p896",,,Beirut in Lebanon has been the site of several battles in history.
Beirut1990,Lebanon,33.8937913,35.5017767,124,Beirut,1990,"['Lebanon', 'Christian', 'Syrian', 'Lebanon', 'Lebanese', 'Beirut', 'Syrian', 'Syria', 'Lebanon', 'Lebanese']",['Civil War'],Syria,Lebanese Christian Militia,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p586",1,,Beirut in Lebanon has been the site of several battles in history.
Belfast1900,United Kingdom,-25.6791923,29.9857663,125,Belfast,1900,"['Pretoria', 'Belfast', 'Belfast']",2nd Boer War,United Kingdom,Transvaal,,,,Land,,No,,,,The Battle of Berg-en-dal (also known as the Battle of Belfast or Battle of Dalmanutha) took place in South Africa during the Second Anglo-Boer War.
Belfast1901,United Kingdom,-25.6791923,29.9857663,125,Belfast,1901,"['Decem-', 'Vryheid', 'Helvetia', 'Belfast', 'British']",2nd Boer War,United Kingdom,Transvaal,,,,Land,,No,,,,The Battle of Berg-en-dal (also known as the Battle of Belfast or Battle of Dalmanutha) took place in South Africa during the Second Anglo-Boer War.
Belgrade1690,Serbia,44.786568,20.4489216,126,Belgrade,1690,"['Belgrade', 'Turkish', 'Vienna', 'Harkany', 'Belgrade', 'Grand Vizier', 'Turkish', 'Nish', 'Turkish', 'Austrian', 'Serbian', 'Turkish']",Later Turkish-Habsburg Wars,Ottoman Empire,Habsburg Empire,,,2.0,Land,,No,"The Field and the Forge, Landers, p401",,,"The siege of Belgrade in 1690 was the fifth siege of that city, taking place during the Great Turkish War."
Belgrade1739,Serbia,44.786568,20.4489216,126,Belgrade,1739,"['Belgrade', 'Austro', 'Turkish', 'Austrian', 'Belgrade', 'Succow', 'Austria', 'Serbia', 'Wallachia', 'Turks']",Austro-Turkish War,Ottoman Empire,Habsburg Empire,,,4.0,Land,,No,"Clodfelter, Warfare and  Armed Conflict, p91",,,The capture of Belgrade was the recapture of Belgrade (capital of modern Serbia) by the Ottoman Empire in 1739.
Bellevue1870,France,49.194383,6.8946863,128,Bellevue,1870,['French'],Franco-Prussian War,Prussia,France,,,,Land,,No,,,,The Battle of Bellevue on 7 October 1870 was fought during the Franco-Prussian War and ended in a Prussian victory.
Bembesi1893,Zimbabwe,-20.0,28.933333,129,Bembesi,1893,"['Matabeleland', 'Zimbabwe', 'Shangani', 'British', 'Mjaan']",['Matabele War                         Advancing'],United Kingdom,Matabeleland,,,,Land,,No,,,,"The Battle of Bembezi (1 November 1893) was an engagement of the First Matabele War, between the British South Africa Company and the Ndebele Kingdom."
Bender1738,Moldova,46.8227551,29.4620101,129,Bender,1738,"['Russian', 'Turkish']",Austro-Russian-Turkish War,Ottoman Empire,Russia,,,,Land,,No,,,,The Battle of Bender (1738) was a battle during the Austro-Russian–Turkish War (1735–39).
Beneventum-275,Italy,41.1297613,14.7826208,130,Beneventum,-275,"['Italy', 'Sicily', 'Lilybaeum', 'Roman', 'Italy', 'Rome', 'Greece']",['Pyrrhic War'],Rome,Epirus,,,3.0,Land,,No,"Warfare in the Classical World, John Warry, 1980, p107",,,The Battle of Beneventum may refer to one of two battles:
Beneventum-214,Italy,41.1297613,14.7826208,130,Beneventum,-214,"['Naples', 'Nola', 'Carthaginian', 'Benevento']",['Punic War'],Rome,Carthage,,,2.0,Land,,No,"Hutchinson's Dictionary of Ancient and Medieval Warfare, 'Beneventum, Battle of'",,,The Battle of Beneventum may refer to one of two battles:
Beneventum-212,Italy,41.1297613,14.7826208,130,Beneventum,-212,"['Carthaginian', 'Capua', 'Naples', 'Benevento']",['Punic War'],Rome,Carthage,,,,Land,,No,,,,The Battle of Beneventum may refer to one of two battles:
Bergamo464,Italy,45.6982642,9.6772698,132,Bergamo,464,"['Italy', 'Milan', 'Alans']",Goth Invasion of the Roman Empire,Rome,Alans,,,,Land,,No,,,,"The Battle of Bergomum was fought between Alans and the Western Roman Empire in 464, and resulted in a Roman victory."
Berryville1864,United States,39.1517713,-77.9822193,134,Berryville,1864,"['Berryville', 'Virginia']",American Civil War,Draw,,United States,Confederate States of America,,Land,,No,,,,"The Battle of Berryville was fought September 3 and September 4, 1864, in Clarke County, Virginia. It took place toward the end of the American Civil War. "
Bhamo1885,Myanmar,24.2629574,97.2383178,136,Bhamo,1885,"['British', 'Chinese']",['Burmese War'],United Kingdom,Burma,,,,Land,,No,,,,The second Mongol invasion of Burma by the Yuan dynasty under Temür Khan was repulsed by the Burmese Myinsaing Kingdom in 1301.
Bhamo1944,Myanmar,24.2629574,97.2383178,136,Bhamo,1944,"['Myitkyina', 'Chinese', 'Japanese', 'China']",['World War II'],China,Japan,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p502",1,,The second Mongol invasion of Burma by the Yuan dynasty under Temür Khan was repulsed by the Burmese Myinsaing Kingdom in 1301.
Blountsville1863,United States,35.410548,-82.4088053,147,Blountsville,1863,"['Tennes-', 'Blountsville', 'Blue Springs']",American Civil War,United States,Confederate States of America,,,1.0,Land,,No,,1,,"The Battle of Blountville, sometimes (incorrectly) spelled Battle of Blountsville, took place during the American Civil War, occurring on September 22, 1863, in Sullivan County, Tennessee."
Blue Springs1863,United States,36.2048345,-83.0530543,148,Blue Springs,1863,"['Blue Springs', 'Tennessee', 'Blountsville', 'Virginia']",American Civil War,United States,Confederate States of America,,,,Land,,No,,,,"The Battle of Blue Springs was a battle of the American Civil War, occurring on October 10, 1863, in Greene County, Tennessee."
Bolkhov1608,Russia,53.4406507,36.0069706,151,Bolkhov,1608,"['Russian', 'Polish', 'Moscow']",Russian Time of Troubles,"Poland, Cossacks, Pretender Tsar",Russia,,,,Land,,No,,,,"In the Battle of Bolkhov on May 10–11, 1608, the troops of False Dmitry II managed to defeat the army of Tsar Vasily Shuisky."
Borneo1945,Malaysia,0.9618834,114.5548495,154,Borneo,1945,"['Philippines', 'Australian', 'Borneo', 'Tarakan', 'Balikpapan', 'Australians']",['World War II'],Australia,Japan,,,,Land,,No,,,,Battle of Borneo may refer to two battles or campaigns of World War II:
Bornholm1535,Denmark,55.183433,15.4341883,154,Bornholm,1535,"['Danish', 'Danish', 'Oksnebjerg', 'Danish-Swedish', 'Funen']",['Counts War'],"Denmark, Sweden",Oldenburg,,,,Sea,,No,,,,Battle of Bornholm may refer to the following battles:
Bornholm1789,Denmark,55.183433,15.4341883,154,Bornholm,1789,"['Russia', 'Finland', 'Swedish', 'Helsinki', 'Hogland', 'Swedish', 'Sweden', 'Bornholm', 'Swedes', 'Russians']",2nd Russo-Swedish War,Russia,Sweden,,,,Sea,,No,,,,Battle of Bornholm may refer to the following battles:
Boshof1900,South Africa,-28.5393727,25.2126293,155,Boshof,1900,"['French', 'Boshof']",2nd Anglo-Boer War,United Kingdom,Pro-Boer Foreign Volunteers,,,,Land,,No,,,,The Battle of Boshof was fought during the Second Boer War on 5 April 1900 between British forces and mostly French volunteers of the Boer army.
Bovianum-305,Italy,41.4820727,14.4736937,158,Bovianum,-305,"['Etruscan', 'Italy', 'Rome', 'Caserta', 'Samnite']",['Samnite War'],Rome,Samnites,,,,Land,,No,,,,The Battle of Bovianum was fought in 305 BC between the Romans and the Samnites.
Breitenfeld1631,Germany,51.4041521,12.3413302,161,Breitenfeld,1631,['Leipzig'],['Swedish War'],Sweden,Holy Roman Empire,,,3.0,Land,,No,"The Field and the Forge: Population, Production and Power in the Pre Industrial West, John Landers, Oxford 2003, p386",,,There were two Battles of Breitenfeld during the Thirty Years' War:
Breitenfeld1642,Germany,51.4041521,12.3413302,162,Breitenfeld,1642,"['Swedish', 'Leipzig', 'Breitenfeld']",['Thirty Years War'],Sweden,Holy Roman Empire,,,3.0,Land,,No,"The Field and the Forge: Population, Production and Power in the Pre Industrial West, John Landes, Oxford 2003, p 386",,,There were two Battles of Breitenfeld during the Thirty Years' War:
Brentford1642,United Kingdom,51.486073,-0.3101169,162,Brentford,1642,"['British', 'London', 'Thames', 'London']",British Civil Wars,Royalists,Parliamentarians,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p387-388",,,"Battle of Brentford can refer to several battles at Brentford, United Kingdom:"
Brentwood1863,United States,35.9886136,-86.8484287,162,Brentwood,1863,"['American', 'Nashville', 'Tennessee']",American Civil War,Confederate States of America,United States,,,,Land,,No,,,,"The Battle of Brentwood took place during the American Civil War on March 25, 1863, in Williamson County, Tennessee at Brentwood, Tennessee."
Brest1342,France,48.390394,-4.486076,164,Brest,1342,"['Genoese', 'English', 'Northampton', 'Genoese', 'Blois']",One Hundred Years War,England,"France, Genoa",,,,Sea,,No,,,,"Numerous actions have been termed the Battle of Brest, Brest being the name of two important fortress towns in France and Belarus, respectively, and a small town in Croatia."
Brest1512,France,48.390394,-4.486076,164,Brest,1512,"['England', 'Spain', 'France', 'French']",['y War of the Holy League'],"England, Spain",France,,,,Sea,,No,,,,"Numerous actions have been termed the Battle of Brest, Brest being the name of two important fortress towns in France and Belarus, respectively, and a small town in Croatia."
Brest1513,France,48.390394,-4.486076,164,Brest,1513,"['French', 'French']",['y War of the Holy League'],England,France,,,,Sea,,No,,,,"Numerous actions have been termed the Battle of Brest, Brest being the name of two important fortress towns in France and Belarus, respectively, and a small town in Croatia."
Brest1944,France,48.390394,-4.486076,164,Brest,1944,"['American', 'Brittany']",['World War II'],United States,Germany,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p475",,,"Numerous actions have been termed the Battle of Brest, Brest being the name of two important fortress towns in France and Belarus, respectively, and a small town in Croatia."
Bron yr Erw1075,United Kingdom,52.6076345,-4.4292068,167,Bron yr Erw,1075,['Ireland'],Welsh Dynastic Wars,Trahaiaran ap Caradog,Gruffud of Gwynned,,,,Land,,No,,,,"The Battle of Bron yr Erw was fought at Clynnog Fawr, Wales, in 1075."
Buda1529,Hungary,47.4662874,19.0495823,170,Buda,1529,"['Turkish', 'Hungary', 'Mohacs', 'Ottoman Sultan', 'Vienna']",Turkish-Hungarian Wars,Ottoman Empire,Habsburg Empire,,,4.0,Land,,Battle followed by massacre,"Encyclopedia of Warfare, Showalter, 2014, p292",,,There have been several Battles of Buda in history:
Buda1540,Hungary,47.4662874,19.0495823,170,Buda,1540,"['Turkish', 'Hungary', 'Ferdinand', 'Austria']",Turkish-Habsburg Wars,Hungarian Nationalists,Habsburg Empire,,,,Land,,No,,,,There have been several Battles of Buda in history:
Buda1541,Hungary,47.4662874,19.0495823,171,Buda,1541,"['Turkish', 'Hungary', 'Ferdinand', 'Austria']",Turkish-Habsburg Wars,"Turkey, John Sigismund",Habsburg Empire,,,,Land,,No,,,,There have been several Battles of Buda in history:
Buda1684,Hungary,47.4662874,19.0495823,"Clodfelter, p58",Buda,1684,,Turkish-Habsburg War,Ottoman Empire,Hungary,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p58",,,There have been several Battles of Buda in history:
Buda1686,Hungary,47.4662874,19.0495823,171,Buda,1686,"['Turkish', 'Hungary', 'Vienna', 'Turkish']",Later Turkish-Habsburg Wars,"Habsburg Empire, Poland, Venice",Ottoman Empire,,,3.0,Land,,Battle followed by massacre,"The Field and the Forge, Landers, p393; Encyclopedia of Warfare, Showalter, 2014, p299",,,There have been several Battles of Buda in history:
Buda1849,Hungary,47.4662874,19.0495823,171,Buda,1849,"['Budapest', 'Hungarian', 'Austrian', 'Hentzi']",Hungarian Revolutionary War,Habsburg Empire,Hungarian Rebels,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p194",,,There have been several Battles of Buda in history:
Bull Run533,United States,38.7672312,-77.5350204,174,Bull Run,1861,"['Manassas', 'Washington', 'D.C.']",American Civil War,Confederate States of America,United States,,,3.0,Land,,No,"Encyclopedia of Battles, Eggenberger, p64-65",,,Battle of Bull Run (used by the Union) or the Battle of Manassas (used by the Confederacy) may refer to two conflicts during the American Civil War:
Bull Run1862,United States,38.7672312,-77.5350204,174,Bull Run,1862,['American'],American Civil War,Confederate States of America,United States,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, p675-676",,,Battle of Bull Run (used by the Union) or the Battle of Manassas (used by the Confederacy) may refer to two conflicts during the American Civil War:
Bulls Gap1864,United States,36.263267,-83.0944414,174,Bulls Gap,1864,"['Tennessee', 'Morristown', 'Virginia']",American Civil War,Confederate States of America,United States,,,,Land,,No,,,,"The Battle of Bulls Gap took place during the American Civil War from November 11 to November 13, 1864, in Hamblen County and Greene County, Tennessee."
Buttington894,United Kingdom,52.672186,-3.10824,177,Buttington,894,"['Britain', 'Farnham', 'Danish', 'Severn', 'Wiltshire']",Viking Wars in Britain,Vikings,"Wessex, Mercia",,,,Land,,No,,,,The Battle of Buttington was fought in 893 between a Viking army and an alliance of Anglo-Saxons and Welsh.
